                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    158,                0.79898,                0.32898,                0.89992,                0.99955,                      1,                  0.995,                0.80179,                0.85546,                0.27644,                0.94176,              0.0084457,              0.0084457,              0.0084457
                    159,                0.79788,                0.32941,                0.90326,                0.99948,                      1,                  0.995,                0.80796,                0.85223,                0.28275,                0.94491,              0.0084358,              0.0084358,              0.0084358
                    160,                 0.7953,                0.32983,                0.90331,                0.99922,                      1,                  0.995,                0.80541,                0.84708,                0.27957,                0.94205,              0.0084259,              0.0084259,              0.0084259
                    161,                0.79798,                0.32738,                 0.8994,                0.99948,                      1,                  0.995,                0.80467,                0.83934,                0.27422,                0.93599,               0.008416,               0.008416,               0.008416
                    162,                 0.7963,                0.33137,                 0.8995,                0.99955,                      1,                  0.995,                0.80879,                0.84491,                0.27982,                0.93972,              0.0084061,              0.0084061,              0.0084061
                    163,                0.79388,                0.32715,                0.90087,                0.99953,                      1,                  0.995,                0.80744,                0.83949,                0.27356,                0.93736,              0.0083962,              0.0083962,              0.0083962
                    164,                0.79654,                0.32689,                0.89918,                 0.9995,                      1,                  0.995,                0.80154,                0.84679,                0.27482,                0.94104,              0.0083863,              0.0083863,              0.0083863
                    165,                0.79296,                0.32809,                0.90181,                0.99955,                      1,                  0.995,                0.81029,                0.84441,                0.27727,                0.93742,              0.0083764,              0.0083764,              0.0083764
                    166,                0.80048,                0.32821,                0.90182,                 0.9995,                      1,                  0.995,                0.80246,                0.84864,                0.27562,                0.94292,              0.0083665,              0.0083665,              0.0083665
                    167,                 0.7895,                0.32826,                0.90117,                0.99952,                      1,                  0.995,                0.80438,                0.83929,                0.27254,                0.93926,              0.0083566,              0.0083566,              0.0083566
                    168,                0.79455,                0.32796,                0.90038,                0.99951,                      1,                  0.995,                0.80996,                0.82945,                0.27265,                0.93123,              0.0083467,              0.0083467,              0.0083467
                    169,                0.78896,                 0.3262,                0.89582,                0.99948,                      1,                  0.995,                0.80562,                 0.8324,                0.27161,                  0.939,              0.0083368,              0.0083368,              0.0083368
                    170,                 0.7947,                0.32801,                0.90132,                0.99935,                      1,                  0.995,                0.80825,                0.84393,                0.27596,                0.94134,              0.0083269,              0.0083269,              0.0083269
                    171,                0.78295,                 0.3266,                0.89889,                0.99959,                      1,                  0.995,                0.80671,                0.82921,                0.27101,                 0.9376,               0.008317,               0.008317,               0.008317
                    172,                0.78669,                0.32241,                0.90073,                0.99954,                      1,                  0.995,                0.80611,                0.83021,                0.27327,                0.93629,              0.0083071,              0.0083071,              0.0083071
                    173,                 0.7865,                0.32544,                0.89813,                 0.9995,                      1,                  0.995,                 0.8093,                0.84193,                 0.2745,                0.94123,              0.0082972,              0.0082972,              0.0082972
                    174,                0.78345,                0.32605,                0.89947,                0.99946,                      1,                  0.995,                0.81515,                0.83331,                0.27018,                0.93783,              0.0082873,              0.0082873,              0.0082873
                    175,                0.78742,                0.32601,                0.89851,                0.99951,                      1,                  0.995,                0.81122,                0.83309,                0.27489,                0.93646,              0.0082774,              0.0082774,              0.0082774
                    176,                0.78318,                0.32445,                0.89945,                 0.9993,                      1,                  0.995,                0.81179,                0.84291,                0.27315,                0.93867,              0.0082675,              0.0082675,              0.0082675
                    177,                0.78328,                0.32541,                0.89727,                0.99949,                      1,                  0.995,                0.80969,                0.83912,                0.26789,                 0.9405,              0.0082576,              0.0082576,              0.0082576
                    178,                0.78954,                0.32376,                 0.9013,                0.99949,                      1,                  0.995,                0.80469,                 0.8363,                0.27085,                0.94058,              0.0082477,              0.0082477,              0.0082477
                    179,                0.77871,                0.32272,                0.89615,                0.99946,                      1,                  0.995,                 0.8032,                0.84109,                 0.2724,                0.93856,              0.0082378,              0.0082378,              0.0082378
                    180,                0.78385,                0.32625,                0.89234,                0.99953,                      1,                  0.995,                0.80533,                0.84448,                0.27288,                0.94166,              0.0082279,              0.0082279,              0.0082279
                    181,                0.77758,                0.32115,                0.89559,                      1,                      1,                  0.995,                0.80578,                0.84346,                0.27141,                0.94139,               0.008218,               0.008218,               0.008218
                    182,                0.78575,                0.32462,                0.89774,                0.99951,                      1,                  0.995,                0.80471,                0.83848,                0.26665,                0.94151,              0.0082081,              0.0082081,              0.0082081
                    183,                0.78589,                0.32225,                0.90246,                0.99953,                      1,                  0.995,                0.80864,                0.83708,                0.26724,                0.94022,              0.0081982,              0.0081982,              0.0081982
                    184,                0.78737,                0.32394,                0.90137,                0.99947,                      1,                  0.995,                0.81135,                0.84178,                0.26693,                0.94028,              0.0081883,              0.0081883,              0.0081883
                    185,                0.77268,                0.32471,                0.89975,                0.99954,                      1,                  0.995,                0.80615,                0.84322,                0.27112,                0.93856,              0.0081784,              0.0081784,              0.0081784
                    186,                0.77569,                0.32119,                0.89646,                0.99954,                      1,                  0.995,                  0.808,                0.83765,                0.26808,                0.93493,              0.0081685,              0.0081685,              0.0081685
                    187,                 0.7785,                0.32555,                0.89972,                0.99978,                      1,                  0.995,                 0.8122,                0.83973,                0.26776,                0.93693,              0.0081586,              0.0081586,              0.0081586
                    188,                0.76816,                0.31865,                0.89679,                0.99978,                      1,                  0.995,                0.81035,                0.83697,                0.26896,                0.93882,              0.0081487,              0.0081487,              0.0081487
                    189,                0.77807,                0.32412,                0.89894,                0.99953,                      1,                  0.995,                0.80679,                 0.8321,                0.26947,                0.93746,              0.0081388,              0.0081388,              0.0081388
                    190,                0.78275,                0.32172,                0.89665,                0.99953,                      1,                  0.995,                0.81285,                0.82935,                0.26777,                0.93843,              0.0081289,              0.0081289,              0.0081289
                    191,                0.76882,                0.31872,                0.89356,                0.99961,                      1,                  0.995,                0.80877,                0.84048,                0.27172,                0.93937,               0.008119,               0.008119,               0.008119
                    192,                0.77354,                0.32448,                0.89536,                0.99961,                      1,                  0.995,                0.81676,                0.83432,                0.27112,                0.93722,              0.0081091,              0.0081091,              0.0081091
                    193,                0.77082,                 0.3179,                0.89815,                0.99936,                      1,                  0.995,                0.81598,                0.83705,                0.27221,                0.93842,              0.0080992,              0.0080992,              0.0080992
                    194,                0.77712,                0.32168,                0.89061,                0.99953,                      1,                  0.995,                0.80396,                0.83335,                0.27191,                0.94007,              0.0080893,              0.0080893,              0.0080893
                    195,                0.76477,                 0.3155,                0.89544,                0.99952,                      1,                  0.995,                0.81228,                0.83636,                0.27011,                0.94025,              0.0080794,              0.0080794,              0.0080794
                    196,                0.76302,                0.31668,                 0.8903,                0.99953,                      1,                  0.995,                0.80941,                0.83827,                0.27197,                0.94067,              0.0080695,              0.0080695,              0.0080695
                    197,                0.76893,                0.31809,                0.89498,                0.99951,                      1,                  0.995,                0.80331,                0.84998,                0.27109,                0.94543,              0.0080596,              0.0080596,              0.0080596
                    198,                0.76599,                0.31887,                0.89527,                0.99925,                      1,                  0.995,                0.80347,                0.83843,                0.27374,                0.94284,              0.0080497,              0.0080497,              0.0080497
                    199,                0.76312,                0.31873,                0.89188,                0.99949,                      1,                  0.995,                0.80831,                0.83281,                0.26902,                0.94029,              0.0080398,              0.0080398,              0.0080398
                    200,                0.77509,                 0.3178,                0.89901,                0.99949,                      1,                  0.995,                0.80527,                0.82916,                0.26887,                 0.9392,              0.0080299,              0.0080299,              0.0080299
                    201,                0.77162,                0.32127,                0.89461,                0.99933,                      1,                  0.995,                0.81001,                0.82761,                0.26611,                0.93667,                0.00802,                0.00802,                0.00802
                    202,                0.76382,                0.31994,                0.89505,                0.99949,                      1,                  0.995,                0.80894,                0.83481,                0.26295,                0.93847,              0.0080101,              0.0080101,              0.0080101
                    203,                0.76735,                0.31589,                0.89238,                0.99955,                      1,                  0.995,                0.81431,                0.83491,                0.26835,                0.94108,              0.0080002,              0.0080002,              0.0080002
                    204,                0.75738,                0.31693,                0.89258,                0.99952,                      1,                  0.995,                0.81461,                0.82967,                0.26499,                0.93937,              0.0079903,              0.0079903,              0.0079903
                    205,                 0.7681,                0.31744,                0.89376,                0.99955,                      1,                  0.995,                0.80909,                0.83519,                0.26849,                0.94043,              0.0079804,              0.0079804,              0.0079804
                    206,                 0.7648,                  0.318,                0.89422,                0.99935,                      1,                  0.995,                0.81383,                0.83209,                0.26624,                0.93876,              0.0079705,              0.0079705,              0.0079705
                    207,                0.76839,                0.31908,                0.89605,                0.99953,                      1,                  0.995,                0.81053,                0.83411,                0.26432,                0.94105,              0.0079606,              0.0079606,              0.0079606
                    208,                0.76413,                0.31561,                0.89354,                0.99952,                      1,                  0.995,                0.81244,                0.83032,                0.26813,                0.93852,              0.0079507,              0.0079507,              0.0079507
                    209,                0.75798,                0.31676,                0.88981,                0.99933,                      1,                  0.995,                0.81398,                0.83622,                0.27233,                0.94065,              0.0079408,              0.0079408,              0.0079408
                    210,                0.76137,                0.31788,                0.89079,                0.99934,                      1,                  0.995,                0.81198,                0.83402,                0.26868,                0.94126,              0.0079309,              0.0079309,              0.0079309
                    211,                0.75828,                0.31382,                0.88963,                0.99933,                      1,                  0.995,                0.81523,                0.83392,                0.26885,                0.94193,               0.007921,               0.007921,               0.007921
                    212,                0.76153,                0.31708,                0.89264,                0.99953,                      1,                  0.995,                0.80792,                0.83405,                0.26801,                0.94042,              0.0079111,              0.0079111,              0.0079111
                    213,                0.75416,                0.31434,                0.88774,                0.99948,                      1,                  0.995,                0.80964,                0.83479,                0.26996,                0.94069,              0.0079012,              0.0079012,              0.0079012
                    214,                0.76037,                0.31813,                 0.8892,                      1,                      1,                  0.995,                0.81265,                0.83595,                0.26758,                0.94093,              0.0078913,              0.0078913,              0.0078913
                    215,                0.75614,                0.31175,                 0.8968,                      1,                      1,                  0.995,                0.81322,                0.83547,                0.26759,                0.94009,              0.0078814,              0.0078814,              0.0078814
                    216,                0.76424,                0.31564,                0.89379,                      1,                      1,                  0.995,                0.81423,                 0.8343,                0.26696,                0.93842,              0.0078715,              0.0078715,              0.0078715
                    217,                0.75233,                0.31577,                0.89251,                0.99949,                      1,                  0.995,                0.81343,                0.83291,                0.26776,                0.93875,              0.0078616,              0.0078616,              0.0078616
                    218,                0.74771,                0.31362,                0.88935,                0.99948,                      1,                  0.995,                0.81512,                0.83468,                0.26549,                0.94041,              0.0078517,              0.0078517,              0.0078517
                    219,                0.76273,                0.31554,                0.88953,                0.99928,                      1,                  0.995,                0.81718,                0.83334,                0.26786,                0.93756,              0.0078418,              0.0078418,              0.0078418
                    220,                0.75823,                0.31414,                0.89081,                0.99933,                      1,                  0.995,                0.81581,                0.83395,                 0.2691,                0.93714,              0.0078319,              0.0078319,              0.0078319
                    221,                0.75463,                0.31279,                 0.8933,                 0.9995,                      1,                  0.995,                0.81462,                0.83473,                0.26714,                0.93845,               0.007822,               0.007822,               0.007822
                    222,                0.75215,                0.31357,                0.89272,                0.99947,                      1,                  0.995,                0.80876,                0.83974,                0.26738,                0.94204,              0.0078121,              0.0078121,              0.0078121
                    223,                 0.7444,                0.30712,                0.89162,                0.99944,                      1,                  0.995,                0.81626,                0.83792,                0.26789,                 0.9423,              0.0078022,              0.0078022,              0.0078022
                    224,                0.75173,                0.31225,                0.88917,                 0.9995,                      1,                  0.995,                 0.8181,                0.83678,                0.26995,                 0.9417,              0.0077923,              0.0077923,              0.0077923
                    225,                0.74514,                0.30873,                0.88846,                0.99949,                      1,                  0.995,                0.81597,                0.84152,                 0.2716,                0.94056,              0.0077824,              0.0077824,              0.0077824
                    226,                0.74643,                 0.3117,                0.89073,                      1,                      1,                  0.995,                0.81764,                0.83906,                0.26345,                0.93907,              0.0077725,              0.0077725,              0.0077725
                    227,                 0.7467,                0.30997,                0.89078,                      1,                      1,                  0.995,                0.81206,                0.84532,                0.26573,                0.94094,              0.0077626,              0.0077626,              0.0077626
                    228,                0.75321,                0.31132,                0.89184,                      1,                      1,                  0.995,                0.80882,                0.84385,                0.26457,                0.93953,              0.0077527,              0.0077527,              0.0077527
                    229,                0.73944,                0.31073,                0.88751,                0.99952,                      1,                  0.995,                0.81402,                0.83938,                0.26736,                0.94067,              0.0077428,              0.0077428,              0.0077428
                    230,                 0.7506,                0.31238,                0.88975,                0.99951,                      1,                  0.995,                0.82179,                0.83872,                0.26832,                0.93952,              0.0077329,              0.0077329,              0.0077329
                    231,                0.75091,                0.31174,                0.89214,                0.99958,                      1,                  0.995,                 0.8133,                0.84027,                0.26653,                0.93945,               0.007723,               0.007723,               0.007723
                    232,                0.74434,                0.30711,                0.88992,                0.99949,                      1,                  0.995,                0.80639,                0.83873,                0.27017,                0.93971,              0.0077131,              0.0077131,              0.0077131
                    233,                0.73912,                0.30474,                0.88451,                0.99947,                      1,                  0.995,                0.80768,                0.83972,                0.27074,                0.94062,              0.0077032,              0.0077032,              0.0077032
                    234,                0.74449,                0.30809,                0.89168,                0.99953,                      1,                  0.995,                0.80844,                0.83583,                  0.265,                0.94059,              0.0076933,              0.0076933,              0.0076933
                    235,                0.74111,                 0.3094,                 0.8873,                0.99953,                      1,                  0.995,                 0.8104,                0.83339,                 0.2646,                0.94085,              0.0076834,              0.0076834,              0.0076834
                    236,                0.74252,                0.30882,                 0.8912,                0.99952,                      1,                  0.995,                0.81505,                0.83492,                0.26711,                0.94097,              0.0076735,              0.0076735,              0.0076735
                    237,                0.74236,                0.31131,                0.88979,                0.99954,                      1,                  0.995,                0.81479,                0.83458,                0.26685,                0.94012,              0.0076636,              0.0076636,              0.0076636
                    238,                 0.7341,                0.30896,                0.88639,                0.99956,                      1,                  0.995,                0.81579,                0.83036,                 0.2644,                0.93907,              0.0076537,              0.0076537,              0.0076537
                    239,                  0.735,                0.30658,                0.88438,                0.99955,                      1,                  0.995,                 0.8175,                0.82733,                0.26184,                0.93712,              0.0076438,              0.0076438,              0.0076438
                    240,                0.73361,                0.30814,                0.88596,                0.99955,                      1,                  0.995,                0.81785,                0.82691,                  0.263,                0.93758,              0.0076339,              0.0076339,              0.0076339
                    241,                0.74297,                0.31003,                0.88757,                0.99952,                      1,                  0.995,                0.81737,                0.82819,                0.26527,                0.93921,               0.007624,               0.007624,               0.007624
                    242,                0.73556,                0.30771,                0.88351,                0.99949,                      1,                  0.995,                0.81972,                0.83228,                0.26637,                0.94021,              0.0076141,              0.0076141,              0.0076141
                    243,                0.73957,                0.30813,                0.88247,                0.99949,                      1,                  0.995,                0.81477,                0.83269,                0.26401,                0.94076,              0.0076042,              0.0076042,              0.0076042
                    244,                0.73454,                0.30703,                 0.8873,                0.99949,                      1,                  0.995,                0.81527,                0.83775,                 0.2653,                0.94383,              0.0075943,              0.0075943,              0.0075943
                    245,                0.73509,                0.30841,                  0.888,                0.99952,                      1,                  0.995,                0.81742,                0.83896,                0.26427,                0.94556,              0.0075844,              0.0075844,              0.0075844
                    246,                0.72865,                0.30298,                0.88705,                0.99952,                      1,                  0.995,                0.82176,                0.83611,                0.26255,                0.94349,              0.0075745,              0.0075745,              0.0075745
                    247,                0.73601,                0.30632,                 0.8841,                0.99953,                      1,                  0.995,                0.82008,                0.83765,                0.26563,                0.94259,              0.0075646,              0.0075646,              0.0075646
                    248,                0.73267,                0.30664,                0.88907,                0.99954,                      1,                  0.995,                0.82085,                0.83673,                0.26832,                 0.9423,              0.0075547,              0.0075547,              0.0075547
                    249,                0.72996,                0.30678,                0.88246,                0.99955,                      1,                  0.995,                0.82118,                 0.8339,                0.26894,                0.93997,              0.0075448,              0.0075448,              0.0075448
                    250,                0.72639,                0.30232,                0.88404,                0.99952,                      1,                  0.995,                0.81588,                0.82741,                0.26701,                0.93775,              0.0075349,              0.0075349,              0.0075349
                    251,                0.73112,                0.30665,                0.88401,                0.99952,                      1,                  0.995,                0.81737,                0.82356,                0.26578,                0.93637,               0.007525,               0.007525,               0.007525
                    252,                0.72177,                0.30382,                0.88175,                0.99953,                      1,                  0.995,                0.82286,                0.82439,                0.26227,                0.93684,              0.0075151,              0.0075151,              0.0075151
                    253,                0.72789,                0.30388,                0.88565,                0.99952,                      1,                  0.995,                0.81712,                0.82696,                0.26291,                0.93881,              0.0075052,              0.0075052,              0.0075052
                    254,                0.71935,                0.30095,                0.88218,                0.99953,                      1,                  0.995,                0.81703,                0.83171,                0.26849,                0.94008,              0.0074953,              0.0074953,              0.0074953
                    255,                0.72589,                0.30412,                0.88679,                0.99953,                      1,                  0.995,                0.81307,                0.83089,                0.26409,                0.93994,              0.0074854,              0.0074854,              0.0074854
                    256,                0.73187,                0.30543,                0.88778,                0.99954,                      1,                  0.995,                0.81467,                0.83085,                0.26473,                 0.9398,              0.0074755,              0.0074755,              0.0074755
                    257,                0.72638,                0.30223,                0.88586,                0.99961,                      1,                  0.995,                0.81581,                0.83439,                0.26269,                0.94161,              0.0074656,              0.0074656,              0.0074656
                    258,                0.72617,                0.30432,                0.88089,                0.99961,                      1,                  0.995,                0.81782,                0.83667,                0.26329,                0.94225,              0.0074557,              0.0074557,              0.0074557
                    259,                0.71804,                0.30204,                0.88381,                0.99958,                      1,                  0.995,                0.81408,                0.83516,                0.26471,                0.94146,              0.0074458,              0.0074458,              0.0074458
                    260,                0.71763,                0.30309,                0.88133,                0.99958,                      1,                  0.995,                0.81348,                0.83398,                0.26505,                0.94132,              0.0074359,              0.0074359,              0.0074359
                    261,                0.71768,                0.30147,                0.87953,                 0.9996,                      1,                  0.995,                0.81476,                0.82929,                0.26231,                0.94083,               0.007426,               0.007426,               0.007426
                    262,                0.72188,                 0.3035,                0.88258,                 0.9996,                      1,                  0.995,                0.81678,                0.82859,                0.26524,                0.94006,              0.0074161,              0.0074161,              0.0074161
                    263,                0.72015,                0.29893,                0.88601,                0.99961,                      1,                  0.995,                0.81584,                0.82715,                0.26283,                0.93997,              0.0074062,              0.0074062,              0.0074062
                    264,                0.71387,                0.29993,                0.88265,                 0.9996,                      1,                  0.995,                0.81718,                0.82631,                0.26358,                0.93918,              0.0073963,              0.0073963,              0.0073963
                    265,                0.72346,                0.30185,                0.88383,                0.99962,                      1,                  0.995,                0.81876,                0.82793,                 0.2652,                0.93998,              0.0073864,              0.0073864,              0.0073864
                    266,                0.71114,                 0.3002,                0.88163,                0.99958,                      1,                  0.995,                0.81731,                 0.8278,                0.26215,                0.93988,              0.0073765,              0.0073765,              0.0073765
                    267,                0.71913,                0.29995,                0.88202,                0.99955,                      1,                  0.995,                0.82078,                0.82752,                0.26396,                0.94085,              0.0073666,              0.0073666,              0.0073666
                    268,                0.71726,                0.29901,                0.88387,                0.99956,                      1,                  0.995,                0.81869,                0.82747,                0.26307,                0.94008,              0.0073567,              0.0073567,              0.0073567
                    269,                0.72121,                 0.3026,                0.88315,                0.99955,                      1,                  0.995,                0.81787,                0.82999,                0.26192,                0.94062,              0.0073468,              0.0073468,              0.0073468
                    270,                0.71919,                0.30144,                 0.8827,                0.99953,                      1,                  0.995,                0.81508,                0.82797,                 0.2629,                0.94045,              0.0073369,              0.0073369,              0.0073369
                    271,                0.71688,                0.29954,                 0.8802,                 0.9995,                      1,                  0.995,                0.81651,                0.82715,                0.26166,                0.94081,               0.007327,               0.007327,               0.007327
                    272,                0.70522,                0.29827,                0.88144,                 0.9995,                      1,                  0.995,                0.81655,                0.82761,                0.26223,                 0.9404,              0.0073171,              0.0073171,              0.0073171
                    273,                0.71504,                0.30117,                0.88077,                 0.9995,                      1,                  0.995,                0.82009,                0.82813,                0.26277,                0.94083,              0.0073072,              0.0073072,              0.0073072
                    274,                 0.7123,                0.30003,                 0.8801,                0.99951,                      1,                  0.995,                0.81629,                0.82718,                0.26209,                0.94019,              0.0072973,              0.0072973,              0.0072973
                    275,                0.71089,                0.29998,                0.88021,                0.99952,                      1,                  0.995,                0.81371,                 0.8273,                0.26213,                0.93912,              0.0072874,              0.0072874,              0.0072874
                    276,                0.70947,                 0.2972,                0.88246,                0.99954,                      1,                  0.995,                0.81724,                0.82663,                0.26284,                0.93852,              0.0072775,              0.0072775,              0.0072775
                    277,                0.71156,                0.29949,                0.87919,                0.99955,                      1,                  0.995,                0.81673,                0.82689,                0.26114,                0.93821,              0.0072676,              0.0072676,              0.0072676
                    278,                0.70301,                0.29971,                0.87714,                0.99954,                      1,                  0.995,                0.82089,                0.82761,                0.26101,                 0.9379,              0.0072577,              0.0072577,              0.0072577
                    279,                0.70267,                0.29638,                0.87626,                0.99953,                      1,                  0.995,                0.81968,                0.82807,                0.26078,                0.93764,              0.0072478,              0.0072478,              0.0072478
                    280,                0.70754,                0.29854,                0.88152,                0.99955,                      1,                  0.995,                0.81773,                0.83049,                0.26124,                0.93783,              0.0072379,              0.0072379,              0.0072379
                    281,                0.71157,                0.29871,                0.88256,                0.99954,                      1,                  0.995,                0.81862,                0.82841,                0.25939,                0.93695,               0.007228,               0.007228,               0.007228
                    282,                0.70521,                0.29703,                 0.8818,                0.99953,                      1,                  0.995,                 0.8174,                0.82925,                0.25961,                0.93743,              0.0072181,              0.0072181,              0.0072181
                    283,                0.71209,                0.29641,                0.88054,                0.99952,                      1,                  0.995,                 0.8146,                0.83029,                 0.2602,                0.93811,              0.0072082,              0.0072082,              0.0072082
                    284,                0.69638,                0.29716,                0.87377,                0.99951,                      1,                  0.995,                0.81479,                0.83155,                0.26139,                0.93866,              0.0071983,              0.0071983,              0.0071983
                    285,                0.69773,                0.29784,                0.87899,                 0.9995,                      1,                  0.995,                0.81531,                0.83317,                0.26156,                0.93899,              0.0071884,              0.0071884,              0.0071884
                    286,                0.70162,                0.29828,                0.87753,                0.99948,                      1,                  0.995,                0.81468,                0.83206,                0.26039,                0.93958,              0.0071785,              0.0071785,              0.0071785
                    287,                0.69401,                0.29556,                0.87569,                0.99947,                      1,                  0.995,                0.81204,                0.83254,                0.25956,                0.93926,              0.0071686,              0.0071686,              0.0071686
                    288,                0.70391,                0.29615,                0.87823,                0.99948,                      1,                  0.995,                0.81217,                0.83138,                0.26112,                 0.9395,              0.0071587,              0.0071587,              0.0071587
                    289,                0.69404,                0.29331,                0.87936,                0.99948,                      1,                  0.995,                0.81543,                0.83007,                0.26281,                0.93874,              0.0071488,              0.0071488,              0.0071488
                    290,                0.69656,                0.29422,                0.87948,                0.99947,                      1,                  0.995,                0.81573,                0.83008,                0.26048,                0.93873,              0.0071389,              0.0071389,              0.0071389
                    291,                0.69258,                 0.2938,                0.87618,                0.99949,                      1,                  0.995,                0.81681,                0.82989,                 0.2606,                0.93856,               0.007129,               0.007129,               0.007129
                    292,                0.70224,                0.29687,                0.87857,                0.99952,                      1,                  0.995,                0.81222,                0.82736,                0.25737,                0.93815,              0.0071191,              0.0071191,              0.0071191
                    293,                0.69538,                0.29401,                0.87566,                0.99953,                      1,                  0.995,                 0.8165,                0.82686,                0.26031,                 0.9389,              0.0071092,              0.0071092,              0.0071092
                    294,                0.68985,                0.29459,                0.87515,                0.99952,                      1,                  0.995,                0.82045,                0.82642,                0.25885,                0.93845,              0.0070993,              0.0070993,              0.0070993
                    295,                0.69378,                0.29362,                0.87832,                0.99955,                      1,                  0.995,                0.81784,                0.82618,                0.26034,                0.93799,              0.0070894,              0.0070894,              0.0070894
                    296,                0.68426,                 0.2895,                0.87443,                0.99956,                      1,                  0.995,                0.81689,                0.82503,                0.25965,                0.93752,              0.0070795,              0.0070795,              0.0070795
                    297,                0.69468,                0.29371,                0.87393,                0.99955,                      1,                  0.995,                0.81437,                 0.8252,                0.25933,                0.93806,              0.0070696,              0.0070696,              0.0070696
                    298,                0.68768,                0.29358,                0.87377,                0.99955,                      1,                  0.995,                0.81232,                0.82449,                0.26103,                 0.9377,              0.0070597,              0.0070597,              0.0070597
                    299,                 0.6862,                0.29149,                0.87585,                0.99954,                      1,                  0.995,                0.81259,                0.82488,                0.26252,                 0.9379,              0.0070498,              0.0070498,              0.0070498
                    300,                0.69029,                0.29352,                0.87098,                0.99954,                      1,                  0.995,                0.81356,                0.82535,                0.26178,                0.93803,              0.0070399,              0.0070399,              0.0070399
                    301,                0.69037,                0.29313,                0.87512,                0.99953,                      1,                  0.995,                0.81037,                0.82469,                0.26077,                0.93806,                0.00703,                0.00703,                0.00703
                    302,                0.68359,                0.29283,                0.87062,                0.99952,                      1,                  0.995,                0.81348,                0.82623,                0.26142,                 0.9386,              0.0070201,              0.0070201,              0.0070201
                    303,                0.67794,                0.28968,                0.86515,                0.99952,                      1,                  0.995,                0.81292,                0.82687,                0.26186,                0.93891,              0.0070102,              0.0070102,              0.0070102
                    304,                0.68364,                0.28964,                0.87398,                0.99949,                      1,                  0.995,                0.81089,                 0.8281,                0.26232,                0.93993,              0.0070003,              0.0070003,              0.0070003
                    305,                0.69039,                  0.293,                0.87341,                 0.9995,                      1,                  0.995,                 0.8111,                0.82792,                0.26306,                0.93947,              0.0069904,              0.0069904,              0.0069904
                    306,                0.67738,                0.28978,                0.87038,                0.99952,                      1,                  0.995,                 0.8115,                0.82652,                0.26233,                0.93889,              0.0069805,              0.0069805,              0.0069805
                    307,                0.68131,                0.28957,                0.87189,                0.99953,                      1,                  0.995,                0.81448,                0.82716,                 0.2635,                0.93904,              0.0069706,              0.0069706,              0.0069706
                    308,                0.68528,                0.29443,                0.87719,                0.99953,                      1,                  0.995,                0.81435,                0.82647,                0.26301,                0.93916,              0.0069607,              0.0069607,              0.0069607
                    309,                0.68272,                0.29356,                0.87336,                0.99952,                      1,                  0.995,                0.81367,                0.82575,                0.26135,                0.93832,              0.0069508,              0.0069508,              0.0069508
                    310,                0.68304,                0.29194,                0.87441,                0.99952,                      1,                  0.995,                0.81064,                0.82599,                0.26179,                0.93826,              0.0069409,              0.0069409,              0.0069409
                    311,                 0.6717,                0.28903,                0.87002,                0.99952,                      1,                  0.995,                0.81392,                0.82598,                0.26224,                0.93843,               0.006931,               0.006931,               0.006931
                    312,                0.68538,                0.29223,                0.87241,                 0.9995,                      1,                  0.995,                0.81566,                0.82659,                0.26268,                0.93823,              0.0069211,              0.0069211,              0.0069211
                    313,                0.67558,                0.28905,                0.87083,                0.99949,                      1,                  0.995,                0.81384,                0.82675,                0.26472,                0.93832,              0.0069112,              0.0069112,              0.0069112
                    314,                0.66648,                0.28893,                0.86862,                0.99949,                      1,                  0.995,                 0.8173,                0.82564,                0.26412,                0.93821,              0.0069013,              0.0069013,              0.0069013
                    315,                0.68081,                0.29138,                0.87345,                 0.9995,                      1,                  0.995,                0.81806,                0.82548,                0.26269,                0.93757,              0.0068914,              0.0068914,              0.0068914
                    316,                0.66751,                0.28517,                0.87248,                0.99951,                      1,                  0.995,                0.81828,                0.82667,                0.26375,                0.93765,              0.0068815,              0.0068815,              0.0068815
                    317,                0.67126,                0.28647,                0.86841,                0.99932,                      1,                  0.995,                 0.8164,                0.82822,                0.26232,                0.93793,              0.0068716,              0.0068716,              0.0068716
                    318,                0.67113,                0.28663,                0.86698,                0.99954,                      1,                  0.995,                0.81772,                0.83049,                0.26411,                 0.9386,              0.0068617,              0.0068617,              0.0068617
                    319,                0.67332,                 0.2884,                0.87255,                      1,                      1,                  0.995,                0.81418,                0.83117,                0.26317,                  0.939,              0.0068518,              0.0068518,              0.0068518
                    320,                0.66627,                0.28728,                0.87188,                      1,                      1,                  0.995,                0.81892,                0.83073,                0.26392,                0.93919,              0.0068419,              0.0068419,              0.0068419
                    321,                0.67077,                  0.284,                0.86891,                      1,                      1,                  0.995,                 0.8179,                0.83416,                0.26395,                0.93976,               0.006832,               0.006832,               0.006832
                    322,                0.67138,                0.28852,                0.87401,                      1,                      1,                  0.995,                 0.8166,                0.83289,                0.26388,                0.93955,              0.0068221,              0.0068221,              0.0068221
                    323,                0.66614,                0.28574,                0.86394,                      1,                      1,                  0.995,                 0.8177,                0.83162,                0.26142,                0.93964,              0.0068122,              0.0068122,              0.0068122
